row_index,url,saved_path,status,message
60,https://ico.org.uk/media2/migrated/4025676/fortis-insolvency-limited-monetary-penalty-notice.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/fortis-insolvency-limited-monetary-penalty-notice.pdf,OK,OK
61,https://ico.org.uk/media2/migrated/4025470/20230530-maxen-power-supply-limited-en-redacted.pdf,,FAIL,HTTP_429
62,https://ico.org.uk/media2/hfoldkyr/20230530-maxen-power-supply-limited-mpn-redacted.pdf,,FAIL,HTTP_429
63,https://ico.org.uk/media2/migrated/4027166/nottinghamshire-police-reprimand.pdf,,FAIL,HTTP_429
64,https://ico.org.uk/media2/migrated/4026064/executive-office-reprimand-20230721.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/executive-office-reprimand-20230721.pdf,OK,OK
65,https://ico.org.uk/media2/migrated/4025953/bnt-reprimand.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/bnt-reprimand.pdf,OK,OK
66,https://ico.org.uk/media2/migrated/4026016/nhs-lanarkshire-reprimand.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/nhs-lanarkshire-reprimand.pdf,OK,OK
67,https://ico.org.uk/media2/migrated/4026065/patient-and-client-council-202308-reprimand.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/patient-and-client-council-202308-reprimand.pdf,OK,OK
68,https://ico.org.uk/media2/migrated/4026219/lewisham-reprimand-20230816.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/lewisham-reprimand-20230816.pdf,OK,OK
69,https://ico.org.uk/media2/migrated/4026148/20230809-ico-recruitment-reprimand.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/20230809-ico-recruitment-reprimand.pdf,OK,OK
70,https://ico.org.uk/media2/migrated/4026144/20230809-ico-ssj-redacted-reprimand.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/20230809-ico-ssj-redacted-reprimand.pdf,OK,OK
71,https://ico.org.uk/media2/je1l0303/this-is-the-big-deal-limited-mpn.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/this-is-the-big-deal-limited-mpn.pdf,OK,OK
72,https://ico.org.uk/media2/migrated/4026562/cover-appliance-limited-enforcement-notice.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/cover-appliance-limited-enforcement-notice.pdf,OK,OK
73,https://ico.org.uk/media2/jw4iwxug/cover-appliance-limited-monetary-penalty-notice.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/cover-appliance-limited-monetary-penalty-notice.pdf,OK,OK
74,https://ico.org.uk/media2/migrated/4026560/f12-management-ltd-enforcement-notice.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/f12-management-ltd-enforcement-notice.pdf,OK,OK
75,https://ico.org.uk/media2/dc3fkoce/f12-management-ltd-monetary-penalty-notice.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/f12-management-ltd-monetary-penalty-notice.pdf,OK,OK
76,https://ico.org.uk/media2/gafknxua/gloucester-city-council-reprimand-23082023.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/gloucester-city-council-reprimand-23082023.pdf,OK,OK
77,https://ico.org.uk/media2/migrated/4026558/house-hold-appliances-247-limited-enforcement-notice.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/house-hold-appliances-247-limited-enforcement-notice.pdf,OK,OK
78,https://ico.org.uk/media2/migrated/4026556/house-hold-appliances-247-limited-monetary-penalty-notice.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/house-hold-appliances-247-limited-monetary-penalty-notice.pdf,OK,OK
79,https://ico.org.uk/media2/migrated/4027238/mcp-online-ltd-en-20230928.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/mcp-online-ltd-en-20230928.pdf,OK,OK
80,https://ico.org.uk/media2/migrated/4027239/mcp-online-ltd-mpn-20230928.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/mcp-online-ltd-mpn-20230928.pdf,OK,OK
81,https://ico.org.uk/media2/migrated/4026378/moj-reprimand.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/moj-reprimand.pdf,OK,OK
82,https://ico.org.uk/media2/migrated/4026605/nottinghamshire-county-council.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/nottinghamshire-county-council.pdf,OK,OK
83,https://ico.org.uk/media2/migrated/4026572/rhap-limited-en.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/rhap-limited-en.pdf,OK,OK
84,https://ico.org.uk/media2/ceyhvli4/rhap-limited-mpn.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/rhap-limited-mpn.pdf,OK,OK
85,https://ico.org.uk/media2/migrated/4026561/sgs-home-protect-limited-enforcement-notice.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/sgs-home-protect-limited-enforcement-notice.pdf,OK,OK
86,https://ico.org.uk/media2/pdcnh23u/sgs-home-protect-limited-monetary-penalty-notice.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/sgs-home-protect-limited-monetary-penalty-notice.pdf,OK,OK
87,https://ico.org.uk/media2/migrated/4026352/simply-connecting-ltd-en.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/simply-connecting-ltd-en.pdf,OK,OK
88,https://ico.org.uk/media2/b2zdfsll/simply-connecting-ltd-mpn.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/simply-connecting-ltd-mpn.pdf,OK,OK
89,https://ico.org.uk/media2/tdbhbqs2/argentum-data-solutions-en-20231026.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/argentum-data-solutions-en-20231026.pdf,OK,OK
90,https://ico.org.uk/media2/bsaayjka/argentum-data-solutions-mpn-20231026.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/argentum-data-solutions-mpn-20231026.pdf,OK,OK
91,https://ico.org.uk/media2/migrated/4027482/20231006-west-mercia-police-reprimand-final-redacted.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/20231006-west-mercia-police-reprimand-final-redacted.pdf,OK,OK
92,https://ico.org.uk/media2/migrated/4027236/digivo-media-ltd-en-20231003.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/digivo-media-ltd-en-20231003.pdf,OK,OK
93,https://ico.org.uk/media2/migrated/4027237/digivo-media-ltd-mpn-20231003.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/digivo-media-ltd-mpn-20231003.pdf,OK,OK
94,https://ico.org.uk/media2/35scoxof/20231018-redacted-reprimand.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/20231018-redacted-reprimand.pdf,OK,OK
95,https://ico.org.uk/media2/lntf5yit/20231010-inv01202022-reprimand-optionis-group-limited.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/20231010-inv01202022-reprimand-optionis-group-limited.pdf,OK,OK
96,https://ico.org.uk/media2/migrated/4027163/reprimand-psni.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/reprimand-psni.pdf,OK,OK
97,https://ico.org.uk/media2/migrated/4027167/reprimand-for-univeristy-hospitals-of-derby-and-burton.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/reprimand-for-univeristy-hospitals-of-derby-and-burton.pdf,OK,OK
98,https://ico.org.uk/media2/migrated/4027663/boi-reprimand.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/boi-reprimand.pdf,OK,OK
99,https://ico.org.uk/media2/migrated/4027559/charnwood-bc-reprimand.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/charnwood-bc-reprimand.pdf,OK,OK
100,https://ico.org.uk/media2/dmsdmw30/complete-marketing-services-ltd-enforcement-notice-9-november-2023.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/complete-marketing-services-ltd-enforcement-notice-9-november-2023.pdf,OK,OK
101,https://ico.org.uk/media2/gt2mpkti/complete-marketing-services-ltd-monetary-penalty-notice-9-november-2023.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/complete-marketing-services-ltd-monetary-penalty-notice-9-november-2023.pdf,OK,OK
102,https://ico.org.uk/media2/l41gno2p/dpg-professional-services-ltd-enforcement-notice-9-november-2023.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/dpg-professional-services-ltd-enforcement-notice-9-november-2023.pdf,OK,OK
103,https://ico.org.uk/media2/of1ffxd3/dpg-professional-services-ltd-monetary-penalty-notice-9-november-2023.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/dpg-professional-services-ltd-monetary-penalty-notice-9-november-2023.pdf,OK,OK
104,https://ico.org.uk/media2/migrated/4027486/2grs-0231114-reprimand.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/2grs-0231114-reprimand.pdf,OK,OK
105,https://ico.org.uk/media2/d1ppfaiz/intelling-mpn.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/intelling-mpn.pdf,OK,OK
106,https://ico.org.uk/media2/migrated/4027543/final-reprimand-nhs-fife.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/final-reprimand-nhs-fife.pdf,OK,OK
107,https://ico.org.uk/media2/migrated/4027722/r-daniel-george-bentley-signed-en.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/r-daniel-george-bentley-signed-en.pdf,OK,OK
108,https://ico.org.uk/media2/migrated/4027664/reprimand-finham-park-multi-academy-trust.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/reprimand-finham-park-multi-academy-trust.pdf,OK,OK
109,https://ico.org.uk/media2/migrated/4028116/south-tees-hospitals-nhs-trust-reprimand.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/south-tees-hospitals-nhs-trust-reprimand.pdf,OK,OK
110,https://ico.org.uk/media2/rr5dnmaj/cps-enforcement-notice-redacted.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/cps-enforcement-notice-redacted.pdf,OK,OK
111,https://ico.org.uk/media2/djwoypuh/hello-fresh-mpn-20240110.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/hello-fresh-mpn-20240110.pdf,OK,OK
112,https://ico.org.uk/media2/migrated/4028049/lad-h-limited-en.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/lad-h-limited-en.pdf,OK,OK
113,https://ico.org.uk/media2/bhjiglrt/lad-h-limited-mpn.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/lad-h-limited-mpn.pdf,OK,OK
114,https://ico.org.uk/media2/wgiduiqt/poxell-ltd-enforcement-notice.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/poxell-ltd-enforcement-notice.pdf,OK,OK
115,https://ico.org.uk/media2/migrated/4028041/poxell-ltd-mpn.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/poxell-ltd-mpn.pdf,OK,OK
116,https://ico.org.uk/media2/os0fum0x/skean-homes-ltd-enforcement-notice.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/skean-homes-ltd-enforcement-notice.pdf,OK,OK
117,https://ico.org.uk/media2/migrated/4027979/skean-homes-ltd-monetary-penalty-notice.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/skean-homes-ltd-monetary-penalty-notice.pdf,OK,OK
118,https://ico.org.uk/media2/migrated/4028177/devon-and-cornwall-police-final-reprimand.pdf,/content/drive/MyDrive/privacy-legal-explorer/UK - ICO/pdfs/devon-and-cornwall-police-final-reprimand.pdf,OK,OK
